# timestamp tx ty tz qx qy qz qw
1403636698.71356 4.268955 -5.321509 -0.268839 -0.821236 -0.012635 -0.570446 0.001547
1403636698.76356 4.259553 -5.299168 -0.280476 0.821612 0.000500 0.570016 0.005877
1403636698.81356 4.250304 -5.276505 -0.293419 0.821868 -0.011941 0.569387 0.013754
1403636698.86356 4.242827 -5.253039 -0.305054 0.821778 -0.025635 0.568868 0.020339
1403636698.91356 4.232528 -5.230628 -0.320211 0.821092 -0.038060 0.568805 0.028646
1403636698.96356 4.222959 -5.206666 -0.331846 0.820631 -0.051285 0.568034 0.035650
1403636699.01356 4.214977 -5.183340 -0.340835 0.819673 -0.063734 0.567681 0.042583
1403636699.06356 4.208208 -5.160187 -0.348083 0.818486 -0.076551 0.567271 0.049236
1403636699.11356 4.201521 -5.137202 -0.353530 0.816687 -0.089662 0.567324 0.055915
1403636699.16356 4.190509 -5.113474 -0.360696 0.814499 -0.104641 0.567456 0.060302
1403636699.21356 4.183101 -5.091625 -0.363632 0.812923 -0.118575 0.566277 0.066540
1403636699.26356 4.175740 -5.070744 -0.364748 0.810847 -0.133446 0.565197 0.072610
1403636699.31356 4.169048 -5.050929 -0.364801 0.809276 -0.148681 0.562943 0.077858
1403636699.36356 4.162822 -5.032410 -0.363752 0.807213 -0.162341 0.561178 0.084457
1403636699.41356 4.155860 -5.014952 -0.362332 0.804952 -0.176560 0.559270 0.089981
1403636699.46356 4.150888 -4.999368 -0.358537 0.802829 -0.189240 0.557177 0.095956
1403636699.51356 4.144143 -4.986022 -0.357912 0.800330 -0.200838 0.555448 0.103026
1403636699.56356 4.138254 -4.972526 -0.355672 0.797512 -0.212968 0.553826 0.109068
1403636699.61356 4.132026 -4.960568 -0.355281 0.794529 -0.224600 0.552343 0.114871
1403636699.66356 4.125741 -4.950270 -0.356083 0.791152 -0.236340 0.551007 0.120886
1403636699.71356 4.119227 -4.941570 -0.358111 0.787497 -0.246722 0.549983 0.128435
1403636699.76356 4.107888 -4.933019 -0.364423 0.784697 -0.253883 0.548416 0.137966
1403636699.81356 4.100153 -4.927195 -0.368283 0.782036 -0.258985 0.547301 0.147678
1403636699.86356 4.091307 -4.921237 -0.372091 0.779158 -0.262918 0.547297 0.155734
1403636699.91356 4.083535 -4.917794 -0.377330 0.776370 -0.266554 0.547878 0.161332
1403636699.96356 4.075643 -4.914830 -0.383569 0.773855 -0.269988 0.548837 0.164417
1403636700.01356 4.067760 -4.912622 -0.390822 0.772434 -0.272972 0.548801 0.166284
1403636700.06356 4.059437 -4.910731 -0.399020 0.771474 -0.274881 0.548783 0.167650
1403636700.11356 4.050252 -4.909246 -0.408840 0.770482 -0.276536 0.549394 0.167488
1403636700.16356 4.041377 -4.909181 -0.418444 0.769836 -0.277268 0.549584 0.168616
1403636700.21356 4.032776 -4.910039 -0.429136 0.769552 -0.277673 0.549782 0.168603
1403636700.26356 4.023488 -4.911451 -0.440945 0.769418 -0.278684 0.549509 0.168437
1403636700.31356 4.013467 -4.913564 -0.454068 0.769565 -0.281212 0.548007 0.168456
1403636700.36356 4.007083 -4.918605 -0.466719 0.769341 -0.285463 0.546363 0.167667
1403636700.41356 3.995992 -4.922723 -0.483650 0.768233 -0.290339 0.545117 0.168429
1403636700.46356 3.984226 -4.927155 -0.501009 0.766050 -0.293647 0.545123 0.172567
1403636700.51356 3.971976 -4.932278 -0.519327 0.763464 -0.295976 0.546165 0.176704
1403636700.56356 3.959775 -4.938927 -0.538650 0.761103 -0.297759 0.546740 0.182036
1403636700.61356 3.947018 -4.946233 -0.558018 0.758057 -0.300222 0.547595 0.188031
1403636700.66356 3.935947 -4.955934 -0.576990 0.755654 -0.303292 0.546775 0.195033
1403636700.71356 3.922188 -4.963801 -0.597105 0.752961 -0.307510 0.546186 0.200421
1403636700.76356 3.908144 -4.971278 -0.616111 0.750813 -0.310582 0.545537 0.205445
1403636700.81356 3.893934 -4.979047 -0.633426 0.749812 -0.313509 0.543825 0.209162
1403636700.86356 3.879672 -4.987029 -0.649281 0.750207 -0.316667 0.540774 0.210891
1403636700.91356 3.865597 -4.995303 -0.662766 0.750768 -0.319135 0.537994 0.212279
1403636700.96356 3.855861 -5.004862 -0.672841 0.752284 -0.321218 0.534448 0.212727
1403636701.01356 3.841569 -5.012895 -0.683443 0.753534 -0.322976 0.531764 0.212367
1403636701.06356 3.827511 -5.021253 -0.692299 0.756079 -0.324199 0.527748 0.211476
1403636701.11356 3.813870 -5.030412 -0.698875 0.758755 -0.325388 0.523850 0.209749
1403636701.16356 3.801118 -5.039994 -0.703203 0.760329 -0.324548 0.522031 0.209886
1403636701.21356 3.789349 -5.050629 -0.704968 0.762259 -0.323901 0.519935 0.209084
1403636701.26356 3.778006 -5.061334 -0.703962 0.762957 -0.323130 0.519739 0.208218
1403636701.31356 3.767570 -5.073014 -0.701300 0.764316 -0.321889 0.518762 0.207590
1403636701.36356 3.757890 -5.084933 -0.697243 0.764239 -0.321089 0.519723 0.206708
1403636701.41356 3.748644 -5.097674 -0.692991 0.764045 -0.318855 0.521153 0.207285
1403636701.46356 3.740341 -5.111042 -0.688416 0.763137 -0.316580 0.523824 0.207384
1403636701.51356 3.732633 -5.124942 -0.683250 0.761318 -0.313954 0.527592 0.208504
1403636701.56356 3.728374 -5.139334 -0.678223 0.759709 -0.311393 0.531218 0.209007
1403636701.61356 3.721285 -5.153548 -0.674028 0.758988 -0.309070 0.533557 0.209116
1403636701.66356 3.714320 -5.167884 -0.670411 0.758508 -0.306371 0.535503 0.209853
1403636701.71356 3.707138 -5.182087 -0.667425 0.757548 -0.305943 0.537036 0.210028
1403636701.76356 3.699922 -5.196404 -0.665314 0.756709 -0.307276 0.537320 0.210379
1403636701.81356 3.692389 -5.210628 -0.664887 0.755767 -0.310710 0.536372 0.211143
1403636701.86356 3.683952 -5.225019 -0.666479 0.754329 -0.314770 0.534692 0.214504
1403636701.91356 3.676178 -5.239087 -0.668784 0.752402 -0.321207 0.532791 0.216451
1403636701.96356 3.668136 -5.253218 -0.672467 0.749544 -0.327627 0.531311 0.220348
1403636702.01356 3.659699 -5.267294 -0.676976 0.746540 -0.335239 0.529070 0.224448
1403636702.06356 3.651257 -5.281405 -0.682922 0.742656 -0.343630 0.527120 0.229181
1403636702.11356 3.642380 -5.295495 -0.690008 0.738045 -0.352699 0.525242 0.234552
1403636702.16356 3.635839 -5.309581 -0.698448 0.733078 -0.361758 0.523179 0.240856
1403636702.21356 3.627045 -5.324384 -0.708098 0.729138 -0.370081 0.520312 0.246320
1403636702.26356 3.618138 -5.338634 -0.719250 0.726285 -0.377137 0.517062 0.250846
1403636702.31356 3.609232 -5.352668 -0.731886 0.724752 -0.383252 0.512760 0.254812
1403636702.36356 3.601027 -5.366668 -0.745586 0.723716 -0.387917 0.508811 0.258587
1403636702.41356 3.592870 -5.380685 -0.760537 0.723112 -0.390887 0.505006 0.263222
1403636702.46356 3.590600 -5.394769 -0.779037 0.722860 -0.394406 0.501099 0.266116
1403636702.51356 3.584255 -5.409242 -0.796074 0.722490 -0.396361 0.498281 0.269486
1403636702.56356 3.578677 -5.423904 -0.814757 0.722164 -0.398017 0.496247 0.271662
1403636702.61356 3.573817 -5.438784 -0.834780 0.722548 -0.399719 0.493477 0.273185
1403636702.66356 3.569855 -5.454049 -0.855965 0.723368 -0.400897 0.490763 0.274176
1403636702.71356 3.566875 -5.469485 -0.878164 0.723947 -0.401133 0.488900 0.275627
1403636702.76356 3.565897 -5.484281 -0.900506 0.723992 -0.402203 0.488182 0.275220
1403636702.81356 3.564661 -5.500502 -0.924852 0.725387 -0.402032 0.485972 0.275709
1403636702.86356 3.564719 -5.517521 -0.950059 0.726161 -0.402141 0.484827 0.275526
1403636702.91356 3.565575 -5.534977 -0.974492 0.726680 -0.402663 0.484134 0.274612
1403636702.96356 3.567514 -5.552864 -0.997023 0.726668 -0.402231 0.484567 0.274515
1403636703.01356 3.570687 -5.571658 -1.017863 0.725259 -0.402779 0.486975 0.273174
1403636703.06356 3.574093 -5.590713 -1.036828 0.723803 -0.402519 0.489519 0.272871
1403636703.11356 3.578474 -5.609985 -1.053168 0.721020 -0.403503 0.493885 0.270913
1403636703.16356 3.582579 -5.628601 -1.066561 0.716515 -0.404287 0.500828 0.268940
1403636703.21356 3.587453 -5.648321 -1.078288 0.713401 -0.405569 0.505859 0.265857
1403636703.26356 3.592260 -5.668213 -1.088131 0.709594 -0.407735 0.511287 0.262324
1403636703.31356 3.596086 -5.688546 -1.096432 0.706473 -0.409279 0.515867 0.259362
1403636703.36356 3.599051 -5.708650 -1.102420 0.705122 -0.408806 0.518037 0.259459
1403636703.41356 3.600352 -5.729460 -1.107045 0.705545 -0.406545 0.517608 0.262697
1403636703.46356 3.600338 -5.750424 -1.110195 0.707982 -0.403584 0.514486 0.266806
1403636703.51356 3.599296 -5.771485 -1.111881 0.711067 -0.400260 0.510519 0.271193
1403636703.56356 3.597997 -5.792232 -1.111388 0.713363 -0.397803 0.507443 0.274531
1403636703.61356 3.596859 -5.812553 -1.109319 0.715714 -0.397027 0.504441 0.275066
1403636703.66356 3.595885 -5.832722 -1.106213 0.717196 -0.396638 0.502699 0.274958
1403636703.71356 3.594835 -5.852694 -1.103745 0.718091 -0.396387 0.501775 0.274674
1403636703.76356 3.594178 -5.872563 -1.101598 0.717578 -0.396102 0.503072 0.274050
1403636703.81356 3.593732 -5.892278 -1.101370 0.716458 -0.396207 0.505165 0.272977
1403636703.86356 3.593479 -5.911826 -1.102310 0.714912 -0.396424 0.507925 0.271589
1403636703.91356 3.593189 -5.931213 -1.104512 0.713612 -0.396559 0.510568 0.269848
1403636703.96356 3.592480 -5.950823 -1.107909 0.713115 -0.396335 0.511765 0.269224
1403636704.01356 3.591807 -5.969843 -1.112154 0.712393 -0.396784 0.513536 0.267094
1403636704.06356 3.590571 -5.988944 -1.117374 0.712026 -0.396756 0.514841 0.265599
1403636704.11356 3.588753 -6.008157 -1.124082 0.713186 -0.396714 0.513896 0.264376
1403636704.16356 3.586537 -6.027758 -1.131957 0.715256 -0.396401 0.511639 0.263630
1403636704.21356 3.584208 -6.047605 -1.140899 0.717896 -0.395957 0.508512 0.263170
1403636704.26356 3.582005 -6.068006 -1.150245 0.720397 -0.395568 0.505368 0.262977
1403636704.31356 3.580010 -6.088812 -1.158701 0.722415 -0.394587 0.502937 0.263578
1403636704.36356 3.578580 -6.109969 -1.165289 0.724219 -0.393637 0.500678 0.264345
1403636704.41356 3.577687 -6.131539 -1.169997 0.725227 -0.393716 0.499616 0.263473
1403636704.46356 3.576938 -6.152942 -1.172414 0.727063 -0.392905 0.497257 0.264084
1403636704.51356 3.576869 -6.174949 -1.173142 0.728926 -0.392243 0.494777 0.264590
1403636704.56356 3.577705 -6.197273 -1.171880 0.730239 -0.392629 0.492933 0.263839
1403636704.61356 3.579118 -6.220404 -1.170333 0.731624 -0.392457 0.491154 0.263575
1403636704.66356 3.581559 -6.244063 -1.169634 0.732688 -0.392520 0.489577 0.263459
1403636704.71356 3.584675 -6.268212 -1.171021 0.735474 -0.392413 0.485696 0.263040
1403636704.76356 3.588927 -6.292895 -1.174047 0.737311 -0.392097 0.483396 0.262605
1403636704.81356 3.594445 -6.318603 -1.178890 0.739184 -0.392834 0.480932 0.260755
1403636704.86356 3.601731 -6.345102 -1.185490 0.741176 -0.393472 0.478357 0.258868
1403636704.91356 3.610117 -6.372515 -1.193151 0.742826 -0.393805 0.476575 0.256910
1403636704.96356 3.619943 -6.401386 -1.202314 0.744642 -0.393733 0.474254 0.256059
1403636705.01356 3.631015 -6.431578 -1.212783 0.745997 -0.393336 0.472660 0.255672
1403636705.06356 3.643831 -6.463355 -1.223509 0.746862 -0.391952 0.471861 0.256744
1403636705.11356 3.658736 -6.496578 -1.234256 0.744726 -0.390239 0.475612 0.258630
1403636705.16356 3.675066 -6.530810 -1.244518 0.740768 -0.387292 0.482152 0.262292
1403636705.21356 3.692807 -6.566011 -1.253847 0.736677 -0.383885 0.488749 0.266577
1403636705.26356 3.711697 -6.601784 -1.261564 0.733521 -0.380957 0.493879 0.270005
1403636705.31356 3.731355 -6.637341 -1.267774 0.731292 -0.379485 0.497361 0.271726
1403636705.36356 3.751452 -6.673016 -1.273037 0.729706 -0.378616 0.499843 0.272646
1403636705.41356 3.772252 -6.708440 -1.277350 0.730577 -0.379084 0.498656 0.271836
1403636705.46356 3.793862 -6.743352 -1.281207 0.731472 -0.380272 0.497155 0.270515
1403636705.51356 3.816523 -6.777896 -1.285404 0.733242 -0.381776 0.494241 0.268940
1403636705.56356 3.839926 -6.812325 -1.291080 0.735105 -0.382488 0.491412 0.268025
1403636705.61356 3.864053 -6.847109 -1.298202 0.735561 -0.383492 0.490510 0.266990
1403636705.66356 3.888660 -6.882776 -1.307122 0.736166 -0.384108 0.489224 0.266798
1403636705.71356 3.914293 -6.919066 -1.316656 0.734899 -0.383975 0.490951 0.267308
1403636705.76356 3.940937 -6.955877 -1.327185 0.733105 -0.384103 0.493387 0.267565
1403636705.81356 3.968038 -6.992457 -1.337220 0.730796 -0.384449 0.496904 0.266875
1403636705.86356 3.995462 -7.029213 -1.345959 0.728030 -0.384371 0.501100 0.266704
1403636705.91356 4.024054 -7.066241 -1.352562 0.724694 -0.385638 0.506017 0.264667
1403636705.96356 4.053147 -7.103079 -1.357030 0.721574 -0.387043 0.510717 0.262101
1403636706.01356 4.081615 -7.139841 -1.359302 0.718274 -0.389511 0.515848 0.257419
1403636706.06356 4.109529 -7.175677 -1.359481 0.715563 -0.392205 0.520097 0.252277
1403636706.11356 4.136328 -7.212591 -1.359086 0.712657 -0.393860 0.524415 0.248964
1403636706.16356 4.161754 -7.250153 -1.359397 0.712636 -0.391649 0.525120 0.251016
1403636706.21356 4.186187 -7.287325 -1.361083 0.714293 -0.387600 0.523551 0.255823
1403636706.26356 4.209745 -7.324090 -1.365020 0.716573 -0.384431 0.520954 0.259506
1403636706.31356 4.232506 -7.361438 -1.371488 0.719623 -0.380216 0.517317 0.264503
1403636706.36356 4.254620 -7.397901 -1.380166 0.722610 -0.377559 0.513632 0.267332
1403636706.41356 4.276537 -7.434130 -1.390126 0.725157 -0.375271 0.510397 0.269840
1403636706.46356 4.298547 -7.469818 -1.400444 0.727609 -0.373821 0.507267 0.271151
1403636706.51356 4.321102 -7.505773 -1.409279 0.729181 -0.372760 0.505197 0.272252
1403636706.56356 4.343784 -7.540862 -1.416645 0.730451 -0.372634 0.503121 0.272865
1403636706.61356 4.366834 -7.575250 -1.421820 0.731026 -0.372691 0.502452 0.272480
1403636706.66356 4.390269 -7.609675 -1.426432 0.731753 -0.372978 0.501039 0.272737
1403636706.71356 4.414947 -7.643741 -1.428812 0.732922 -0.373630 0.499156 0.272155
1403636706.76356 4.440250 -7.677517 -1.429086 0.733750 -0.375553 0.497528 0.270254
1403636706.81356 4.465322 -7.709940 -1.428701 0.735059 -0.376624 0.494994 0.269859
1403636706.86356 4.491509 -7.744108 -1.427775 0.735640 -0.377910 0.493318 0.269545
1403636706.91356 4.518632 -7.777437 -1.425513 0.735294 -0.379372 0.493008 0.269003
1403636706.96356 4.547372 -7.811489 -1.421843 0.734804 -0.380110 0.492600 0.270045
1403636707.01356 4.576929 -7.845471 -1.417491 0.732839 -0.380536 0.494527 0.271260
1403636707.06356 4.607182 -7.880059 -1.413102 0.731101 -0.380322 0.496071 0.273424
1403636707.11356 4.637790 -7.914071 -1.408685 0.729270 -0.380804 0.497595 0.274869
1403636707.16356 4.669331 -7.948750 -1.404248 0.728506 -0.381829 0.497422 0.275786
1403636707.21356 4.700205 -7.981263 -1.399535 0.728057 -0.383225 0.496495 0.276704
1403636707.26356 4.733012 -8.015963 -1.393775 0.727703 -0.384311 0.495589 0.277750
1403636707.31356 4.766630 -8.050363 -1.386100 0.727943 -0.385050 0.493908 0.279087
1403636707.36356 4.800840 -8.084189 -1.376280 0.727864 -0.386108 0.492914 0.279590
1403636707.41356 4.834882 -8.116355 -1.363920 0.727802 -0.387249 0.492138 0.279541
1403636707.46356 4.870887 -8.149773 -1.349933 0.728188 -0.387525 0.491019 0.280119
1403636707.51356 4.907525 -8.182564 -1.334191 0.727780 -0.388752 0.491121 0.279301
1403636707.56356 4.945080 -8.215244 -1.316818 0.727272 -0.389955 0.491483 0.278309
1403636707.61356 4.983115 -8.247503 -1.300524 0.727229 -0.391828 0.491221 0.276246
1403636707.66356 5.021992 -8.280317 -1.286053 0.726090 -0.395982 0.492845 0.270362
1403636707.71356 5.061031 -8.313483 -1.274319 0.725388 -0.398259 0.493953 0.266856
1403636707.76356 5.100194 -8.347304 -1.265788 0.724974 -0.400243 0.494782 0.263458
1403636707.81356 5.139761 -8.381952 -1.260050 0.724041 -0.400923 0.496168 0.262380
1403636707.86356 5.178470 -8.417360 -1.257338 0.723297 -0.400528 0.497898 0.261755
1403636707.91356 5.217677 -8.452510 -1.257533 0.722344 -0.399688 0.500040 0.261589
1403636707.96356 5.256563 -8.488076 -1.260044 0.722211 -0.397951 0.501239 0.262307
1403636708.01356 5.295626 -8.524630 -1.265135 0.722292 -0.395825 0.502241 0.263383
1403636708.06356 5.334147 -8.560440 -1.272852 0.722659 -0.393260 0.502902 0.264952
1403636708.11356 5.372778 -8.597045 -1.281365 0.722770 -0.390380 0.504063 0.266697
1403636708.16356 5.411122 -8.633565 -1.291005 0.722909 -0.387795 0.504995 0.268322
1403636708.21356 5.449276 -8.669893 -1.302373 0.722284 -0.387072 0.506918 0.267422
1403636708.26356 5.487440 -8.706956 -1.314712 0.720834 -0.387617 0.509690 0.265268
1403636708.31356 5.525079 -8.743661 -1.327944 0.717994 -0.389656 0.514208 0.261233
1403636708.36356 5.562337 -8.780584 -1.341508 0.714766 -0.393190 0.518993 0.255260
1403636708.41356 5.597975 -8.817951 -1.354054 0.712117 -0.395748 0.522813 0.250878
1403636708.46356 5.633021 -8.856398 -1.365055 0.710007 -0.397495 0.525860 0.247708
1403636708.51356 5.666885 -8.896051 -1.373655 0.708836 -0.398098 0.527416 0.246783
1403636708.56356 5.698911 -8.936446 -1.380394 0.708230 -0.397115 0.528403 0.247991
1403636708.61356 5.729160 -8.976896 -1.385480 0.708736 -0.394606 0.527504 0.252424
1403636708.66356 5.757113 -9.016905 -1.391440 0.710859 -0.391204 0.524387 0.258181
1403636708.71356 5.784255 -9.056421 -1.397790 0.711979 -0.386850 0.522335 0.265705
1403636708.76356 5.810148 -9.094823 -1.405542 0.713749 -0.382880 0.519290 0.272585
1403636708.81356 5.836011 -9.133287 -1.414553 0.714226 -0.379004 0.517753 0.279588
1403636708.86356 5.860844 -9.169374 -1.424984 0.714700 -0.378190 0.515930 0.282828
1403636708.91356 5.885146 -9.203594 -1.434717 0.713578 -0.377560 0.515961 0.286425
1403636708.96356 5.910461 -9.237545 -1.443588 0.712667 -0.377417 0.515446 0.289789
1403636709.01356 5.935475 -9.269163 -1.450196 0.710546 -0.377946 0.517081 0.291390
1403636709.06356 5.959956 -9.298843 -1.455191 0.709381 -0.377153 0.516966 0.295433
1403636709.11356 5.984559 -9.326781 -1.458596 0.707958 -0.378320 0.517480 0.296452
1403636709.16356 6.009174 -9.352921 -1.460065 0.708106 -0.379291 0.515767 0.297841
1403636709.21356 6.033884 -9.377357 -1.459659 0.708881 -0.381723 0.513404 0.296970
1403636709.26356 6.058364 -9.399227 -1.457484 0.710727 -0.383014 0.509876 0.296975
1403636709.31356 6.083288 -9.419909 -1.454331 0.712220 -0.384766 0.507198 0.295716
1403636709.36356 6.107420 -9.437776 -1.450691 0.713656 -0.386275 0.504889 0.294236
1403636709.41356 6.133194 -9.456121 -1.448699 0.714995 -0.385875 0.502527 0.295551
1403636709.46356 6.158821 -9.473094 -1.448739 0.715181 -0.386597 0.502315 0.294513
1403636709.51356 6.186047 -9.490010 -1.450834 0.716169 -0.386197 0.500793 0.295228
1403636709.56356 6.213856 -9.505816 -1.454578 0.716728 -0.386596 0.500149 0.294439
1403636709.61356 6.242645 -9.521537 -1.459836 0.717755 -0.386867 0.498758 0.293943
1403636709.66356 6.272238 -9.536718 -1.465720 0.718470 -0.386824 0.498072 0.293414
1403636709.71356 6.302332 -9.551038 -1.472398 0.719187 -0.386134 0.497619 0.293337
1403636709.76356 6.333371 -9.564545 -1.479033 0.719534 -0.386190 0.497990 0.291778
1403636709.81356 6.364900 -9.577104 -1.485044 0.719980 -0.384808 0.498104 0.292309
1403636709.86356 6.397537 -9.589262 -1.489517 0.719840 -0.384840 0.499049 0.290996
1403636709.91356 6.431028 -9.601006 -1.492273 0.720042 -0.383744 0.499312 0.291493
1403636709.96356 6.465312 -9.612420 -1.492893 0.720104 -0.382663 0.500059 0.291480
1403636710.01356 6.499099 -9.620627 -1.492429 0.720185 -0.382403 0.500762 0.290410
1403636710.06356 6.534290 -9.629601 -1.490546 0.720272 -0.381500 0.501428 0.290235
1403636710.11356 6.569774 -9.637119 -1.488925 0.720306 -0.380378 0.502381 0.289974
1403636710.16356 6.605610 -9.643686 -1.489329 0.720646 -0.379182 0.502856 0.289874
1403636710.21356 6.642248 -9.650148 -1.492023 0.720911 -0.377910 0.503632 0.289527
1403636710.26356 6.679155 -9.655246 -1.497294 0.720740 -0.377663 0.505208 0.287523
1403636710.31356 6.716398 -9.659519 -1.504818 0.719009 -0.379439 0.509215 0.282404
1403636710.36356 6.754074 -9.663012 -1.513907 0.717599 -0.382006 0.513260 0.275114
1403636710.41356 6.791977 -9.665884 -1.523864 0.716984 -0.382925 0.517241 0.267889
1403636710.46356 6.829561 -9.668328 -1.535123 0.717490 -0.382725 0.520541 0.260321
1403636710.51356 6.867523 -9.671417 -1.546870 0.718342 -0.381206 0.524167 0.252815
1403636710.56356 6.904632 -9.675528 -1.559230 0.719851 -0.378341 0.527087 0.246682
1403636710.61356 6.940206 -9.678890 -1.572695 0.721347 -0.374622 0.529912 0.241890
1403636710.66356 6.974713 -9.682537 -1.587174 0.723700 -0.369516 0.532366 0.237280
1403636710.71356 7.008061 -9.686544 -1.602293 0.726464 -0.362721 0.534604 0.234270
1403636710.76356 7.039626 -9.691971 -1.616482 0.729594 -0.355176 0.536914 0.230795
1403636710.81356 7.070715 -9.696684 -1.629527 0.733900 -0.344651 0.538047 0.230461
1403636710.86356 7.102039 -9.702692 -1.640213 0.739042 -0.333877 0.538278 0.229346
1403636710.91356 7.131355 -9.707059 -1.650318 0.744003 -0.323430 0.538486 0.227783
1403636710.96356 7.159929 -9.711531 -1.658852 0.747974 -0.313622 0.539238 0.226710
1403636711.01356 7.188363 -9.715779 -1.665979 0.753118 -0.303536 0.537545 0.227429
1403636711.06356 7.216712 -9.719601 -1.671821 0.755567 -0.297055 0.538555 0.225465
1403636711.11356 7.245107 -9.722489 -1.676571 0.758096 -0.290313 0.538530 0.225817
1403636711.16356 7.273263 -9.724336 -1.680816 0.759247 -0.285548 0.539613 0.225442
1403636711.21356 7.301660 -9.725196 -1.684442 0.760165 -0.281906 0.540404 0.225036
1403636711.26356 7.330149 -9.724510 -1.687614 0.760768 -0.279461 0.541049 0.224499
1403636711.31356 7.358625 -9.722457 -1.689489 0.760181 -0.279002 0.543193 0.221864
1403636711.36356 7.387572 -9.719348 -1.691451 0.759225 -0.279299 0.545253 0.219701
1403636711.41356 7.416453 -9.716088 -1.690380 0.755999 -0.279407 0.550136 0.218512
1403636711.46356 7.444267 -9.711143 -1.688266 0.751432 -0.279180 0.556485 0.218476
1403636711.51356 7.470572 -9.704689 -1.685641 0.747367 -0.278775 0.561737 0.219497
1403636711.56356 7.496651 -9.697344 -1.682423 0.744429 -0.277296 0.564979 0.223006
1403636711.61356 7.522102 -9.688397 -1.679230 0.742694 -0.276376 0.566559 0.225905
1403636711.66356 7.546134 -9.677816 -1.676215 0.741948 -0.275949 0.566765 0.228349
1403636711.71356 7.569040 -9.665102 -1.672871 0.742547 -0.275790 0.565050 0.230830
1403636711.76356 7.591012 -9.650517 -1.669176 0.742756 -0.276970 0.564039 0.231217
1403636711.81356 7.611484 -9.633816 -1.665636 0.743491 -0.279550 0.562529 0.229421
1403636711.86356 7.630623 -9.615389 -1.661701 0.744643 -0.283297 0.560696 0.225543
1403636711.91356 7.647967 -9.594806 -1.657412 0.745758 -0.288094 0.558927 0.220109
1403636711.96356 7.663849 -9.573526 -1.651083 0.746672 -0.292831 0.557360 0.214665
1403636712.01356 7.678124 -9.551137 -1.643558 0.746876 -0.297646 0.556722 0.208910
1403636712.06356 7.691844 -9.528431 -1.635206 0.746711 -0.301854 0.556617 0.203678
1403636712.11356 7.704238 -9.505819 -1.625127 0.745945 -0.304102 0.557431 0.200895
1403636712.16356 7.715419 -9.483345 -1.613920 0.745343 -0.304544 0.558450 0.199625
1403636712.21356 7.724329 -9.460368 -1.601658 0.746938 -0.300089 0.557995 0.201673
1403636712.26356 7.733641 -9.438093 -1.587802 0.749529 -0.293148 0.557395 0.203916
1403636712.31356 7.742829 -9.415600 -1.572424 0.751809 -0.284618 0.558103 0.205660
1403636712.36356 7.751274 -9.392498 -1.555976 0.754647 -0.275637 0.558493 0.206439
1403636712.41356 7.759152 -9.368456 -1.539151 0.756725 -0.268081 0.559461 0.206162
1403636712.46356 7.765478 -9.343422 -1.520678 0.758210 -0.260779 0.561101 0.205615
1403636712.51356 7.771005 -9.316985 -1.501484 0.759730 -0.254545 0.562580 0.203768
1403636712.56356 7.776389 -9.289754 -1.481345 0.760672 -0.249785 0.564400 0.201093
1403636712.61356 7.780502 -9.261183 -1.461840 0.760313 -0.245571 0.567837 0.197937
1403636712.66356 7.784237 -9.231752 -1.444110 0.759149 -0.242553 0.572037 0.193996
1403636712.71356 7.787205 -9.201255 -1.428036 0.758084 -0.240007 0.575645 0.190625
1403636712.76356 7.788849 -9.170020 -1.413544 0.758077 -0.237781 0.577661 0.187317
1403636712.81356 7.788546 -9.137488 -1.401025 0.758944 -0.236327 0.577993 0.184602
1403636712.86356 7.787576 -9.104619 -1.389508 0.760708 -0.235510 0.576705 0.182402
1403636712.91356 7.784968 -9.071165 -1.379204 0.762469 -0.234949 0.575139 0.180708
1403636712.96356 7.780918 -9.037226 -1.370413 0.764676 -0.234436 0.572647 0.179958
1403636713.01356 7.775839 -9.002739 -1.362747 0.766227 -0.233327 0.570714 0.180942
1403636713.06356 7.769745 -8.967399 -1.353995 0.765973 -0.233599 0.571305 0.179802
1403636713.11356 7.762654 -8.930689 -1.343864 0.765799 -0.233954 0.572103 0.177528
1403636713.16356 7.754276 -8.893203 -1.332390 0.766637 -0.234074 0.571466 0.175795
1403636713.21356 7.744348 -8.855825 -1.319059 0.767456 -0.234917 0.570513 0.174188
1403636713.26356 7.734567 -8.817946 -1.303727 0.768964 -0.235561 0.568624 0.172835
1403636713.31356 7.724297 -8.780291 -1.286539 0.769776 -0.235645 0.567446 0.172975
1403636713.36356 7.713625 -8.742529 -1.267677 0.771017 -0.236215 0.565693 0.172415
1403636713.41356 7.703389 -8.705061 -1.246856 0.770933 -0.237710 0.565719 0.170640
1403636713.46356 7.692057 -8.667713 -1.225561 0.771089 -0.239056 0.565320 0.169371
1403636713.51356 7.679362 -8.630131 -1.203231 0.771258 -0.240753 0.564928 0.167498
1403636713.56356 7.666256 -8.592417 -1.181332 0.770838 -0.242637 0.565249 0.165620
1403636713.61356 7.652123 -8.555314 -1.160370 0.771325 -0.245730 0.564102 0.162677
1403636713.66356 7.637378 -8.518471 -1.141082 0.771745 -0.248291 0.563064 0.160377
1403636713.71356 7.621967 -8.482207 -1.123129 0.771719 -0.250928 0.562613 0.157964
1403636713.76356 7.605809 -8.446750 -1.106900 0.771605 -0.253596 0.562131 0.155957
1403636713.81356 7.588402 -8.412715 -1.091541 0.771681 -0.255486 0.561558 0.154560
